date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EEK,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MTL,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2015-09-22,3.67264,64.220001,124.5333,479.032498,1.7888,135.435,9.392501,1.413204,1.793333,1.046538,1.752511,2,77.82899,1.753204,0.377288,1576.1925,1,1.414651,6.917775,4.031988,1,0.0043522199,65.841783,10.461813,17610.55,1.997785,1.326156,929.0895,0.97386,0.024598,695.161597,6.37422,3049.208304,534.298603,1,0.999938,99.07927734,24.28915,177.401249,6.686365,45.26037,106.08246,13.974625,7.828973,15.14,20.94602,0.898556,2.163283,0.65124,0.65124,2.40505,0.65124,3.913922,0.65124,39.01401,7277.085098,7.660024,206.492336,7.750083,21.93145,6.826038,52.838775,279.036203,14535.1,3.940644,0.65124,65.869181,1175.8525,29967,128.468,0.65124,118.5833,0.708144,120.074201,105.539701,69.406449,4109.700098,440.739749,899.91,1180.069998,0.30223,0.826508,261.297486,8162.850098,1513.004984,140.984101,86.080002,13.604538,3.039544,0.625334,1.369328,9.744678,19.97833,3159.335016,55.21544,1081.1081,1990.833333,8.009228,314.9685,0.683738,35.429525,15.292917,559.441779,16.84424,4.29751,43.29,13.61863,199.432699,27.60911,8.269803,105.73036,1.59063,0.385083,1,3.214122,2.857975,46.61736,104.484,3.767107,5539.843333,3.642126,3.965589,107.61676,66.05576,715.190004,3.750412,7.972363,12.99711,6.10888,8.376798,1.415521,0.65124,3744.6255,636.196003,3.2825,21862.525,8.784828,188.797998,13.61963,35.99061,6.40855,3.5016,1.96709,2.162437,3.027022,6.341596,32.83253,2169.678317,21.72976,3662.35,1,28.85716,2610.454956,6.318578,22507.433333,111.98625,2.60452,587.957258,0.0676735,0.0008895,2.70102,0.712724,587.497118,107.01195,215.158101,13.62001,5253.075255,10.107513,322.387247
2015-09-23,3.672623,63.849999,124.6239,478.042502,1.78875,135.431667,9.395804,1.428674,1.793333,1.046613,1.749021,2,77.892989,1.748702,0.377306,1558.2275,1,1.423265,6.912007,4.143102,1,0.0043508433,65.943466,10.503888,17625.725,1.997156,1.33126,928.99675,0.977766,0.024602,700.909799,6.38175,3087.434971,535.347295,1,0.999963,98.5614729,24.28556,177.370001,6.670857,45.23069,106.01354,13.998775,7.830869,15.14,20.95302,0.89386,2.172233,0.655899,0.655899,2.3834,0.655899,3.851528,0.655899,39.02499,7265.040098,7.660186,206.398002,7.750107,21.88359,6.793023,52.901763,278.897097,14609.683333,3.946906,0.655899,66.0812,1185.575,29968,128.407,0.655899,118.5918,0.709026,120.2153,105.611499,69.460449,4097.195098,440.298871,900.09,1189.290007,0.302391,0.82895,269.456488,8139.880098,1507.433333,141.028401,86.080002,13.807013,3.041663,0.626059,1.370445,9.733368,19.98511,3142.678366,55.14837,1080.8919,1991.5,7.997507,314.9685,0.683602,35.55645,15.2937,559.844099,17.04969,4.357663,42.95,13.82361,199.033699,27.59139,8.281538,105.9387,1.594168,0.385022,1,3.219472,2.8586,46.80059,104.4192,3.76833,5548.82,3.642092,3.953263,107.36894,66.22665,715.977754,3.750697,7.972363,13.22315,6.104774,8.415999,1.424039,0.655899,3744.6255,635.829253,3.2825,21927.85,8.780441,188.787998,13.82361,36.15506,6.41255,3.501467,1.967858,2.207077,3.03541,6.339824,33.01443,2168.658366,21.4363,3660.261667,1,28.86577,2610.454956,6.318842,22500.333333,112.78125,2.59107,587.206004,0.0675845,0.0008825,2.70102,0.712772,587.754944,106.87155,215.149199,13.82217,5253.075255,10.40385,322.322775
2015-09-24,3.672551,63.849999,124.5196,478.037502,1.788725,135.428333,9.394907,1.428319,1.793333,1.046588,1.752218,2,77.746839,1.75018,0.377191,1552.16,1,1.422701,6.902127,4.157134,1,0.004331305,66.023583,10.485063,17616.25,1.994733,1.331059,927.77825,0.978454,0.024598,702.839899,6.379898,3105.54,535.108695,1,0.9994,98.60888685,24.32702,177.367501,6.675887,45.16631,106.27844,14.017725,7.829854,15.14,20.95385,0.89429,2.172333,0.655559,0.655559,2.3831,0.655559,3.817309,0.655559,38.98848,7248.4825,7.652213,206.206502,7.750052,21.85337,6.792351,52.862463,279.172,14650.466667,3.948389,0.655559,66.14034,1157.837451,29968,128.481,0.655559,118.5478,0.70894,119.9724,105.675999,69.460449,4092.310025,441.178624,899.91,1192.184984,0.302387,0.826548,268.774691,8141.217598,1507.488333,140.754201,86.080002,13.834738,3.043155,0.626544,1.370919,9.734931,19.93237,3146.703366,55.18311,1081.1081,1991.5,7.991051,314.9685,0.683738,35.501163,15.294017,560.458203,17.10436,4.37315,42.95,13.79749,198.922699,27.55423,8.269574,105.7117,1.591478,0.385,1,3.216892,2.8614,46.87885,104.3542,3.776601,5548,3.641374,3.956323,107.52584,66.189729,713.233879,3.750442,7.972363,13.18751,6.098575,8.415513,1.42554,0.655559,3744.6255,641.0245,3.2825,21932.75,8.756429,188.782998,13.79959,36.23587,6.41255,3.501433,1.967102,2.207077,3.038047,6.333525,32.97072,2164.150016,21.40791,3657.261667,1,28.82498,2610.454956,6.318572,22489.566667,112.78125,2.59107,587.804874,0.0675395,0.0008805,2.70102,0.713022,588.295754,106.880187,214.9909,13.84383,5253.075255,10.454938,322.387247
2015-09-25,3.673325,63.849999,124.388,476.287499,1.788825,135.371665,9.407888,1.42296,1.793333,1.046688,1.745776,2,77.84634,1.745437,0.377194,1553.0025,1,1.42486,6.902831,3.972313,1,0.0042573228,66.195983,10.533788,17660.25,1.994514,1.333511,927.8095,0.978356,0.024598,701.707404,6.376232,3081.543359,533.638001,1,1.000163,98.48561058,24.3343,177.545001,6.662199,45.23737,106.417101,13.9637,7.829487,15.14,20.93231,0.893172,2.166067,0.658773,0.658773,2.382733,0.658773,3.815959,0.658773,38.99343,7338.490098,7.676996,206.000336,7.751073,21.85661,6.815744,53.3948,281.002299,14672.683333,3.944054,0.658773,66.19176,1171.9375,29968.5,128.091,0.658773,118.3551,0.708834,120.4421,105.569701,69.67405,4094.772598,439.588602,899.91,1194.096649,0.302357,0.823238,270.07439,8141.235098,1509.755008,141.0278,86.080002,13.91515,3.03863,0.624986,1.362319,9.724743,20.16801,3192.348317,54.574762,1081.1081,1990.833333,7.984514,293.729,0.683738,35.5587,15.297183,557.468799,17.00049,4.397648,42.825,13.91612,199.064899,27.56753,8.483115,105.8664,1.566399,0.385052,1,3.219307,2.871625,46.78657,104.4102,3.771997,5586.868359,3.642482,3.940633,107.021061,65.63949,717.255254,3.750101,7.977587,12.883625,6.098556,8.411149,1.425779,0.658773,3744.6255,643.568753,3.2825,21876.25,8.73651,188.802998,13.90832,36.18594,6.41655,3.501667,1.964576,2.194664,3.04664,6.347175,33.16459,2160.41665,21.58331,3658.355,1,28.87934,2610.454956,6.318545,22481.1,112.93375,2.59107,585.982922,0.0661945,0.0008715,2.70102,0.713245,587.339262,106.682912,215.1325,13.92019,5252.024745,10.743388,322.322775
2015-09-26,3.673315,63.849999,124.4655,476.287499,1.788825,135.371665,9.408365,1.42296,1.793333,1.046688,1.747381,2,77.91108,1.74672,0.377184,1559.6125,1,1.426773,6.908611,3.972313,1,0.0042627418,66.183,10.533788,17736.25,1.996634,1.333421,927.91825,0.978908,0.024598,700.855704,6.374838,3086.756693,533.527001,1,1.000163,98.48561058,24.35764,177.545001,6.667024,45.27814,106.400901,13.9895,7.829613,15.14,20.93989,0.893172,2.166067,0.658773,0.658773,2.3818,0.658773,3.824628,0.658773,39.00642,7374.062598,7.686178,206.318836,7.751073,21.87841,6.825366,53.439175,281.438699,14661.9,3.942827,0.658773,66.17762,1174.0925,29968.5,128.1068,0.658773,118.4211,0.70885,120.5732,105.518601,69.67405,4103.550098,439.052852,900.09,1193.431649,0.302372,0.824328,270.31739,8157.952598,1510.240008,141.1568,86.080002,13.902963,3.040907,0.625759,1.362921,9.729058,20.2168,3208.988317,54.476475,1081.1081,1990.833333,7.991236,294.13675,0.683602,35.564612,15.3035,560.261799,16.95625,4.395954,42.825,13.90637,199.220999,27.59311,8.510616,105.9667,1.566399,0.385051,1,3.222119,2.871625,46.76901,104.4961,3.774683,5606.890026,3.642432,3.942218,107.079841,65.52341,718.824254,3.750116,7.977587,12.7981,6.104323,8.414159,1.425515,0.658773,3744.6255,645.122378,3.2825,21894.775,8.745094,188.802998,13.89857,36.17697,6.41655,3.501667,1.965691,2.194226,3.045707,6.354246,33.15898,2163.424984,21.62856,3664.481667,1,28.91022,2610.454956,6.318494,22506.116667,112.93375,2.59107,586.395922,0.0661945,0.0008715,2.70102,0.713245,587.751462,106.753537,215.1308,13.91044,5252.024745,10.792275,322.387247
2015-09-27,3.67259,63.849999,124.4739,474.984999,1.78875,135.367665,9.411069,1.425583,1.793333,1.046963,1.747329,2,77.87979,1.74571,0.377238,1554.5,1,1.424938,6.90556,3.97325,1,0.0042907921,66.192267,10.542713,17732.25,1.9955,1.332826,928,0.979443,0.024598,701.469004,6.37438,3072.803359,532.630001,1,1.000163,98.523872535,24.34993,177.370001,6.665553,45.255,106.430201,13.977325,7.83046,15.14,20.9234,0.893519,2.1666,0.657955,0.657955,2.38135,0.657955,3.817,0.657955,38.968,7432.475098,7.68676,206.353336,7.750354,21.892,6.82495,52.85275,281.262399,14659.55,3.946248,0.657955,66.19936,1188,29969,128.159,0.657955,118.49,0.70891,120.5696,105.579901,68.99055,4097.975098,439.515824,900.09,1193.496667,0.302252,0.824608,270.31899,8139.975098,1508.433341,141.06,86.080002,13.893088,3.039765,0.62539,1.359988,9.72811,20.21134,3209.61665,54.5275,1080.8919,1992.833333,7.98471,295,0.683738,35.557475,15.306667,559.998999,16.97618,4.39828,42.35,13.89847,199.165999,27.5829,8.514666,105.8919,1.568899,0.385134,1,3.22102,2.871625,46.7623,104.402,3.773598,5610.851693,3.64173,3.94006,107.075759,65.46784,721.790004,3.750648,7.972363,12.74105,6.09425,8.410171,1.425445,0.657955,3745.3745,645.975003,3.2825,21885,8.74715,188.787998,13.89447,36.18818,6.4326,3.501467,1.96551,2.237973,3.043085,6.35137,33.1588,2161.753317,21.71152,3662.916667,1,28.90796,2614.454956,6.31852,22494.333333,113.25875,2.59107,586.680875,0.0662045,0.000871,2.70102,0.713195,587.903455,106.858187,215.129,13.89316,5253.075255,10.82,322.387247
2015-09-28,3.67285,63.854999,124.5339,475.102499,1.78875,135.354335,9.414107,1.432915,1.793333,1.046813,1.741696,2,77.85115,1.74117,0.37716,1551.5,1,1.427488,6.90705,4.08221,1,0.0041908724,66.086833,10.608988,17719.75,1.995363,1.337925,927,0.975392,0.024602,705.029006,6.37029,3105.169977,533.427002,1,1.000063,98.13518841,24.25942,177.419999,6.645173,45.25404,106.16046,13.948425,7.831194,15.14,20.91652,0.889994,2.167233,0.659412,0.659412,2.362625,0.659412,3.79902,0.659412,38.97522,7341.225098,7.68126,206.353336,7.750355,21.8893,6.79913,52.76965,280.289199,14641.95,3.934318,0.659412,66.264249,1188,29969,127.739999,0.659412,118.627,0.708802,120.064301,105.4799,68.99055,4094.474976,438.557923,900.09,1195.003348,0.302446,0.824608,270.72299,8144.975098,1508.5,141.02,86.080002,14.035613,3.037225,0.624523,1.359988,9.70537,20.15564,3203.516634,54.93075,1080.8919,1994.166667,7.98397,294.5,0.683602,35.59155,15.331667,559.300999,17.05973,4.4295,42.35,14.04249,199.058,27.57744,8.533086,105.706539,1.582695,0.385108,1,3.23534,2.871,46.82022,104.45808,3.774009,5622.383333,3.64153,3.93097,106.767801,66.132541,720.964996,3.751008,7.970769,12.734338,6.093713,8.454368,1.42816,0.659412,3744.6255,648.980003,3.2975,21906.25,8.746538,188.787998,14.04049,36.3338,6.4326,3.5015,1.96177,2.237973,3.054378,6.33772,33.19458,2162.133301,21.57574,3667.916667,1,29.02794,2617,6.31852,22486,113.14125,2.59107,584.989119,0.0686575,0.0008815,2.70102,0.712645,586.817099,106.513276,215.141999,14.03777,5253.075255,10.818918,322.322775
2015-09-29,3.672877,64.040001,123.876701,475.675,1.788675,135.340998,9.413614,1.434024,1.793333,1.047363,1.738504,2,77.449781,1.739304,0.377365,1553.955,1,1.425263,6.88241,4.086496,1,0.0041755641,66.0852,10.540388,17704.7,1.990493,1.339648,926.666,0.972133,0.024598,705.804206,6.36371,3087.945033,531.592195,1,0.998025,97.95832335,24.21734,177.351249,6.635002,45.09509,106.0104,13.938075,7.829701,15.14,20.84079,0.88839,2.168133,0.658488,0.658488,2.364325,0.658488,3.82776,0.658488,38.91103,7311.899903,7.668355,206.076502,7.750043,21.80856,6.798988,52.601987,280.016001,14688.033333,3.933448,0.658488,66.04727,1167.9875,29968,127.513999,0.658488,118.4098,0.709158,119.794499,105.3716,68.791499,4072.404976,437.930918,900.09,1198.118324,0.302237,0.824152,269.616891,8120.465,1509.221675,140.2958,86.080002,14.051338,3.036251,0.624212,1.361895,9.693468,20.05278,3185.670033,54.725,1080.8919,1995.166667,7.967834,293.0015,0.683602,35.539576,15.3244,557.020384,17.07413,4.450357,42.35,14.01467,198.621,27.4722,8.519321,105.5226,1.578287,0.385031,1,3.226706,2.8593,46.85774,104.285001,3.773161,5585.555,3.641221,3.932474,106.47116,66.14414,720.514161,3.750605,7.977587,13.0369,6.070773,8.429476,1.428126,0.658488,3744.6255,645.847375,3.2975,21814,8.725325,188.767998,14.01557,36.40685,6.44065,3.501267,1.959884,2.238234,3.053,6.322077,33.18321,2154.996667,21.46963,3679.835,1,28.94533,2617,6.318435,22473.616667,113.14125,2.621055,583.989235,0.0687475,0.0008885,2.70102,0.71232,584.403835,106.05715,214.9845,14.0346,5252.024745,10.818918,322.322775
2015-09-30,3.672952,64.325002,124.2602,475.059999,1.78875,135.334335,9.42224,1.427934,1.793333,1.046813,1.747869,2,77.694749,1.748399,0.377278,1565.9175,1,1.422548,6.904175,3.980899,1,0.0042246321,65.7768,10.530513,17650.575,1.992861,1.334224,925.87275,0.973664,0.024602,697.835194,6.358596,3086.688307,533.908902,1,0.999938,98.701399185,24.3122,177.638748,6.669677,45.27327,106.13978,13.961725,7.82826,15.14,20.90191,0.895129,2.165083,0.661157,0.661157,2.3804,0.661157,3.766,0.661157,39.03777,7255.295098,7.681147,205.991336,7.750195,21.86424,6.838214,52.924126,280.4823,14670.55,3.924793,0.661157,65.702461,1175.4375,29968.5,127.432,0.661157,118.252201,0.70868,119.8909,104.8483,68.85245,4085.302476,439.127077,900.09,1188.966649,0.302199,0.823453,271.543288,8141.050098,1507.72165,141.009199,86.080002,13.895238,3.038361,0.624934,1.356135,9.728407,20.03606,3198.98335,55.0226,1081.1081,1994.5,7.978585,292.0105,0.683738,35.446687,15.322967,557.117399,16.94813,4.405366,42.35,13.88919,199.087699,27.53685,8.519677,105.0268,1.564711,0.385095,1,3.228624,2.869775,46.75404,104.4175,3.79524,5618.61832,3.641902,3.9499,107.14852,65.46716,718.851496,3.750589,7.970769,13.04982,6.078561,8.383842,1.424659,0.661157,3745.3745,646.195003,3.2975,21853.2,8.739608,188.787998,13.88919,36.36408,6.44455,3.501467,1.967601,2.237973,3.032135,6.332489,33.04485,2159.956699,21.21791,3683.406667,1,28.98569,2617,6.318498,22461.3,113.21375,2.620682,585.848505,0.068847,0.000898,2.70102,0.71352,587.151465,106.78195,215.149199,13.88171,5253.075255,10.818918,322.387247
2015-10-01,3.67306,64.165,124.736001,473.904998,1.78875,135.301001,9.42645,1.421315,1.793333,1.047063,1.747013,2,77.80527,1.747033,0.377387,1551.935,1,1.427724,6.903769,4.009325,1,0.0042041997,65.592717,10.550863,17669,1.994204,1.327369,928.81475,0.976398,0.024598,697.169294,6.356352,3075.366696,534.314202,1,1.000025,98.524534125,24.25376,177.583752,6.662537,45.26783,106.098939,13.9647,7.829427,15.14,20.9163,0.893525,2.16065,0.660693,0.660693,2.385175,0.660693,3.780791,0.660693,39.0264,7280.382598,7.695822,206.302669,7.750084,21.8764,6.826932,52.978375,279.427102,14684.366667,3.934727,0.660693,65.617291,1186.0925,29969,127.371001,0.660693,118.5428,0.708422,119.8596,104.5231,68.8469,4089.272476,439.166544,899.91,1181.19,0.302402,0.82429,271.35669,8147.685098,1508.74665,141.067099,86.080002,13.91665,3.038664,0.62501,1.355519,9.72289,20.08406,3223.178333,55.12708,1081.1081,1993.5,7.991216,290.8665,0.683602,35.444775,15.3015,557.009299,16.91717,4.419198,42.35,13.91932,198.981299,27.53992,8.442238,105.238,1.561472,0.385056,1,3.233019,2.87055,46.77191,104.47112,3.792784,5640.458307,3.641665,3.943082,106.98154,65.6318,715.901371,3.750066,7.970769,13.44231,6.08239,8.380312,1.429171,0.660693,3745.3745,640.410753,3.2975,21876.775,8.743314,188.787998,13.91932,36.46515,6.44455,3.501467,1.965799,2.237973,3.028975,6.342045,32.90394,2156.12665,21.11228,3691.656667,1,29.04259,2617,6.319107,22468.566667,113.16375,2.620682,586.155455,0.0688635,0.000899,2.70102,0.713345,586.135655,106.788489,215.1682,13.9185,5253.075255,10.818918,322.322775
2015-10-02,3.67345,64.21,124.840999,473.979998,1.78875,135.267667,9.437125,1.417719,1.793333,1.046813,1.746489,2,77.87175,1.744947,0.377295,1560.11,1,1.431538,6.912965,3.939666,1,0.0042182453,65.548051,10.555513,17729.625,1.996054,1.317873,927.2815,0.972497,0.024602,690.649694,6.35595,3052.585036,535.245602,1,0.999988,98.352520725,24.23779,177.498752,6.659565,45.28821,105.910541,13.983375,7.83338,15.14,20.92548,0.891965,2.161583,0.658782,0.658782,2.391033,0.658782,3.736492,0.658782,39.06272,7427.970098,7.709999,206.272836,7.74989,21.85838,6.806479,53.596613,278.835001,14685,3.915656,0.658782,65.34106,1165.5275,29969,127.2334,0.658782,118.782701,0.708552,119.909499,104.2443,68.866599,4089.652476,439.822979,899.91,1177.649982,0.30239,0.82524,271.738792,8159.467598,1508.949984,141.177699,86.080002,13.759425,3.039973,0.625575,1.36201,9.717328,20.07819,3228.411634,54.69986,1081.1081,1995,7.988374,292.10025,0.683602,35.635263,15.311067,552.514499,16.77985,4.41176,42.35,13.76154,198.961799,27.51455,8.399741,104.9727,1.551238,0.385054,1,3.230199,2.8833,46.67913,104.5212,3.792575,5650.211608,3.642063,3.942976,106.9735,65.991669,721.361251,3.749949,7.970769,13.04736,6.089769,8.361059,1.431495,0.658782,3744.6255,641.331753,3.2975,21820.75,8.751531,188.787998,13.80588,36.4213,6.44455,3.5015,1.963197,2.237973,2.997082,6.347728,32.77445,2168.169984,21.14851,3693.086667,1,29.09025,2617,6.318598,22487.783333,113.13625,2.620682,586.231791,0.065537,9e-04,2.70102,0.712945,587.192071,106.497524,215.14,13.75007,5252.024745,10.818918,322.387247
2015-10-03,3.673468,64.21,124.820799,473.979998,1.78875,135.267667,9.437877,1.417719,1.793333,1.046813,1.745116,2,77.8193,1.743847,0.377302,1560.11,1,1.431456,6.907567,3.945674,1,0.0041861094,65.529101,10.555513,17710.05,1.994101,1.316793,927.6415,0.972253,0.024598,689.822794,6.35595,3042.178369,535.057402,1,0.999988,98.352520725,24.21934,177.498752,6.655306,45.25685,105.897241,13.9612,7.833408,15.14,20.90971,0.891965,2.161583,0.658782,0.658782,2.3918,0.658782,3.731184,0.658782,39.06142,7357.630098,7.706912,205.970502,7.749898,21.83916,6.800599,53.534663,278.570901,14681.466667,3.915944,0.658782,65.32904,1169.635,29969,127.227,0.658782,118.698601,0.708616,119.892999,104.1947,68.866599,4081.832476,438.163979,900.09,1177.696649,0.302429,0.823895,271.482892,8144.120098,1507.193317,141.067999,86.080002,13.772463,3.038016,0.624912,1.359419,9.71352,20.06507,3228.271634,54.67404,1081.1081,1995,7.981128,293.04025,0.683738,35.65225,15.311967,551.767399,16.78134,4.414708,42.35,13.77197,198.905099,27.48625,8.386837,104.8702,1.551238,0.385052,1,3.227257,2.8833,46.72306,104.4364,3.790608,5636.301608,3.642063,3.940295,106.9132,66.134049,719.461751,3.749952,7.972363,13.05539,6.083291,8.357896,1.432799,0.658782,3745.3745,640.404253,3.2975,21778.575,8.740966,188.787998,13.81631,36.44511,6.44455,3.5015,1.96231,2.237973,2.996328,6.343481,32.79016,2166.858317,21.12873,3687.415,1,29.08802,2617,6.318492,22467.35,113.13625,2.620682,586.068591,0.065537,9e-04,2.70102,0.712945,587.032851,106.421899,215.1372,13.7605,5253.075255,10.818918,322.322775
2015-10-04,3.67303,64.2,124.865899,473.149999,1.78875,135.267667,9.43981,1.417665,1.793333,1.046763,1.743924,2,77.85021,1.74319,0.37746,1546.5,1,1.433088,6.9105,3.93424,1,0.0041901577,65.480667,10.561538,17743,1.99515,1.316768,927.5,0.972011,0.024598,689.278994,6.35591,3034.256702,535.282002,1,0.999988,98.340171045,24.21747,177.583752,6.653532,45.273,105.894401,13.957375,7.834,15.14,20.9288,0.891853,2.159183,0.658736,0.658736,2.39135,0.658736,3.73,0.658736,39.0265,7434.975098,7.71718,206.230002,7.749958,21.88158,6.8049,53.13635,278.198301,14703.083333,3.912478,0.658736,65.31625,1188,29968.5,127.185999,0.658736,118.838,0.70854,119.957501,104.2199,68.932099,4089.974976,438.555374,899.91,1175.459982,0.302461,0.824492,271.612992,8149.975098,1508.933317,141.203999,86.580002,13.752663,3.038009,0.624793,1.354988,9.70907,20.094,3232.449967,54.6118,1081.1081,1995.666667,7.9828,293.25,0.683738,35.69645,15.323333,550.745999,16.76285,4.4204,42.325,13.75613,199.023999,27.53484,8.387755,104.8197,1.550937,0.385166,1,3.22696,2.8833,46.66896,104.4717,3.79033,5632.131608,3.642011,3.94183,106.99602,66.066599,723.440001,3.750955,8.04771,13.05783,6.0827,8.366584,1.432349,0.658736,3744.6255,639.975003,3.2875,21702.5,8.745575,188.787998,13.77313,36.43494,6.4724,3.501467,1.96179,2.237723,2.993535,6.34575,32.7568,2170.11665,21.13772,3689.433333,1,29.11722,2618,6.31852,22478.833333,113.13625,2.620682,585.991726,0.065387,0.0008795,2.70102,0.713074,587.074866,106.344863,215.136,13.74229,5252.024745,12.36775,322.387247
2015-10-05,3.67286,64.290002,124.3159,473.645,1.78875,135.247667,9.443166,1.411521,1.793333,1.047513,1.747731,2,77.84633,1.74772,0.377207,1552.5,1,1.423275,6.90804,3.91318,1,0.0041694237,65.319833,10.478563,17743,1.994988,1.31047,927.5,0.974854,0.024602,684.406994,6.35629,2990.393327,535.327017,1,0.999863,98.573491785,24.23737,177.338751,6.667209,45.265,105.76356,13.971775,7.830164,15.14,20.9311,0.893969,2.160783,0.660267,0.660267,2.3951,0.660267,3.711,0.660267,39.09852,7387.475098,7.71509,206.230002,7.750022,21.87786,6.81235,53.18055,278.999498,14619.283333,3.884178,0.660267,65.187409,1188,29968,127.029,0.660267,118.84,0.708536,120.3411,103.3339,68.932099,4087.474976,439.2025,899.91,1168.54334,0.302314,0.824492,271.612991,8149.975098,1508.833333,141.254001,86.580002,13.6391,3.039309,0.625226,1.336238,9.72493,20.09752,3241.883317,54.886,1080.8919,1994.333333,7.9824,295.75,0.683738,35.609826,15.318333,550.745999,16.77139,4.36598,42.325,13.63406,199.115,27.53314,8.404235,104.39304,1.540219,0.385,1,3.22188,2.882975,46.49938,104.48,3.794629,5619.548405,3.64151,3.94483,107.24514,65.005121,720.315001,3.750385,8.038631,13.05507,6.088613,8.339751,1.422741,0.660267,3745.3745,639.977503,3.2875,21741.25,8.728875,188.787998,13.63506,36.28568,6.47645,3.501467,1.96655,2.237984,2.985055,6.33807,32.5696,2172.61665,21.1977,3685.433333,1,29.12544,2625.040039,6.31847,22478.5,113.761667,2.695155,586.131996,0.063793,0.0008805,2.70102,0.713624,587.324096,106.675837,215.144999,13.63177,5253.075255,12.2565,322.322775
2015-10-06,3.673078,64.370002,124.1452,473.555,1.78875,136.034331,9.444651,1.396298,1.793333,1.046588,1.73712,2,77.80218,1.736947,0.377288,1543.900025,1,1.422665,6.905877,3.86788,1,0.0040530085,65.338232,10.461813,17650.1,1.993456,1.305214,928.2,0.968321,0.024598,681.557804,6.35624,2951.26,535.7134,1,1.000063,97.858312995,24.07887,177.356249,6.627345,45.22038,105.85822,13.91445,7.83013,15.14,20.92266,0.887483,2.138917,0.656571,0.656571,2.39765,0.656571,3.754814,0.656571,39.02184,7281.220098,7.701077,205.892169,7.750093,21.85138,6.763932,53.142612,276.7316,14378.116667,3.863262,0.656571,65.2054,1171.735,29968,126.355999,0.656571,118.782,0.70851,120.2261,103.1851,69.041851,4076.939976,437.686745,899.91,1164.741665,0.302424,0.822678,272.551193,8189.81,1506.78165,140.9283,86.580002,13.5712,3.034257,0.623513,1.335473,9.692083,20.02979,3202.641683,54.70627,1080.8919,1991.833333,7.981782,294.4525,0.683602,35.5238,15.32935,553.754479,16.67643,4.335378,42.2725,13.56896,198.934001,27.51483,8.300683,104.559101,1.528569,0.385048,1,3.221048,2.883,46.45027,104.4218,3.766794,5613.126667,3.641281,3.924231,106.694559,63.55344,713.421626,3.74933,8.004306,13.17513,6.082679,8.256104,1.421628,0.656571,3745.3745,641.332878,3.2875,21818.7,8.73616,188.782998,13.57296,36.29482,6.4805,3.501467,1.959652,2.237723,2.965083,6.333207,32.71572,2171.258333,21.24219,3680.958333,1,29.13581,2625.040039,6.318571,22446.216667,113.346667,2.605763,582.916491,0.062716,0.000871,2.70102,0.711784,582.926491,106.161575,214.817001,13.55739,5253.075255,12.22005,322.387247
