"AED","AFN","ALL","AMD","ANG","AOA","ARS","AUD","AWG","AZN","BAM","BBD","BDT","BGN","BHD","BIF","BMD","BND","BOB","BRL","BSD","BTC","BTN","BWP","BYR","BZD","CAD","CDF","CHF","CLF","CLP","CNY","COP","CRC","CUC","CUP","CVE","CZK","DJF","DKK","DOP","DZD","EEK","EGP","ERN","ETB","EUR","FJD","FKP","GBP","GEL","GGP","GHS","GIP","GMD","GNF","GTQ","GYD","HKD","HNL","HRK","HTG","HUF","IDR","ILS","IMP","INR","IQD","IRR","ISK","JEP","JMD","JOD","JPY","KES","KGS","KHR","KMF","KPW","KRW","KWD","KYD","KZT","LAK","LBP","LKR","LRD","LSL","LTL","LVL","LYD","MAD","MDL","MGA","MKD","MMK","MNT","MOP","MRO","MTL","MUR","MVR","MWK","MXN","MYR","MZN","NAD","NGN","NIO","NOK","NPR","NZD","OMR","PAB","PEN","PGK","PHP","PKR","PLN","PYG","QAR","RON","RSD","RUB","RWF","SAR","SBD","SCR","SDG","SEK","SGD","SHP","SLL","SOS","SRD","STD","SVC","SYP","SZL","THB","TJS","TMT","TND","TOP","TRY","TTD","TWD","TZS","UAH","UGX","USD","UYU","UZS","VEF","VND","VUV","WST","XAF","XAG","XAU","XCD","XDR","XOF","XPD","XPF","XPT","YER","ZAR","ZMK","ZMW","ZWL","date"
3.67304,66.790001,128.7451,481.287499,1.788725,135.218668,9.662762,1.376983,1.793333,1.047538,1.838439,2,77.75357,1.838077,0.377307,1563.097512,1,1.413419,6.91254,3.703467,1,0.003125674,66.336284,10.731763,18044.45,1.995935,1.331961,928,1.017413,0.024602,711.377099,6.388336,3076.63667,531.758599,1,0.999838,103.5630933,25.39783,177.6925,7.010569,45.29103,107.99336,14.7111,7.829798,14.9985,21.08541,0.93922,2.14445,0.662903,0.662903,2.408675,0.662903,3.825535,0.662903,39.59098,7740.989951,7.637777,206.255669,7.750304,21.95033,7.169584,55.251713,293.012202,13712.683333,3.865804,0.662903,66.286319,1098.713317,29947.5,132.240499,0.662903,119.510701,0.709824,122.6424,102.1211,72.8591,4039.950025,462.498196,899.91,1153.251673,0.304244,0.82617,307.277388,8173.949903,1508.099992,142.961799,86.080002,14.023425,3.147313,0.660777,1.40036,10.033294,20.13065,3275.56835,57.84967,1298.192525,1989.166667,7.991904,319.246667,0.683602,36.06145,15.33,594.119696,16.53622,4.234314,43.80438,14.03404,199.180001,27.42401,8.647308,106.223101,1.525034,0.385034,1,3.373237,2.9641,47.09252,105.502799,4.000776,5658.965026,3.641793,4.180998,113.500319,65.465,745.392625,3.756085,8.116606,12.57237,6.095365,8.696466,1.411432,0.662903,4372.5,622.268744,3.275328,23025.7,8.753504,188.771121,14.03414,35.78165,6.6749,3.5014,2.052386,2.234436,2.870415,6.404824,32.56212,2164.038366,23.92385,3375.426667,1,29.53905,2735.739995,6.32152,22503.866667,112.5125,2.59329,617.647862,0.0705035,0.00093,2.70102,0.726456,618.416882,0.001847,112.101063,0.00119,214.992,14.02186,5253.075255,11.713775,322.387247,2015-11-25 10:00:00
3.672976,66.239999,129.6483,480.857502,1.78875,135.185667,9.645928,1.378731,1.793333,1.047588,1.840054,2,77.597151,1.84093,0.377226,1556.692476,1,1.406794,6.900795,3.739475,1,0.0030507802,66.348267,10.726288,18107.7,1.993086,1.330402,927.5,1.020916,0.024598,713.681599,6.388114,3076.468346,530.995385,1,0.999063,103.831368045,25.44317,177.365,7.021691,45.15099,108.25352,14.717375,7.819225,15.0015,21.06479,0.941653,2.144483,0.661083,0.661083,2.3981,0.661083,3.81638,0.661083,39.66244,7675.934903,7.626417,206.117836,7.750355,21.8866,7.182706,55.218163,293.7695,13679.983333,3.877101,0.661083,66.36644,1095.748309,29943.5,132.431,0.661083,119.456201,0.70975,122.705099,102.128699,72.909052,4026.472549,463.096567,900.09,1147.36834,0.304452,0.82494,306.592992,8148.505049,1508.95165,142.689701,86.080002,14.110325,3.147895,0.661011,1.398899,10.04218,20.11208,3267.065033,58.00385,1299.6375,1988.833333,7.990356,317.653333,0.683602,36.17285,15.313333,594.961006,16.51093,4.217873,43.79562,14.08956,199.0732,27.38803,8.646102,106.327801,1.519879,0.385039,1,3.373597,2.9596,47.02963,105.372499,4.015927,5657.593411,3.642621,4.183408,113.74978,65.638239,744.719875,3.754596,8.096887,12.489175,6.086528,8.726865,1.406612,0.661083,4301.5,622.024997,3.275328,23050.25,8.753584,220.923332,14.09026,35.66644,6.6897,3.501467,2.059134,2.226186,2.882498,6.389327,32.48252,2162.301699,23.68819,3367.728333,1,29.53317,2735.739995,6.31751,22501.466667,112.645,2.59329,618.546266,0.070516,0.0009315,2.70102,0.727392,619.314326,0.001815,112.262363,0.001187,214.934,14.11579,5252.024745,11.620225,322.322775,2015-11-26 10:00:00
3.672908,66.290002,129.901499,480.902502,1.788725,135.182333,9.673411,1.385189,1.793333,1.048838,1.842479,2,77.766639,1.843186,0.377341,1566.245,1,1.40851,6.903986,3.744294,1,0.0028452092,66.503234,10.802238,18215.05,1.994903,1.329495,926.5,1.022731,0.024598,713.138094,6.389186,3088.07002,531.505905,1,1.0003,103.95607776,25.46948,177.5875,7.030629,45.21513,108.17862,14.733125,7.829649,15.0015,21.08519,0.942784,2.145367,0.662198,0.662198,2.395125,0.662198,3.783762,0.662198,39.54192,7679.750049,7.629234,205.907169,7.750364,21.90097,7.183114,55.282925,294.205501,13726.55,3.879712,0.662198,66.54294,1096.846642,29968.5,132.590999,0.662198,119.5689,0.70981,122.609199,102.0667,73.43685,4030.239976,463.729473,899.91,1147.071673,0.304644,0.824573,307.194588,8164.2675,1507.288317,143.0602,86.080002,14.234925,3.149731,0.66179,1.403828,10.05583,20.10936,3270.17835,58.03572,1298.997512,1992.166667,7.982133,317.3345,0.683738,36.066425,15.32,599.6271,16.56062,4.219651,43.79562,14.23734,198.7536,27.40571,8.662126,106.2516,1.523087,0.38501,1,3.376997,2.96545,47.11787,105.456299,4.026061,5664.608281,3.642093,4.185388,114.185441,65.80858,744.92325,3.75418,8.096887,13.0284,6.092388,8.734907,1.407755,0.662198,4248,622.314994,3.274673,23075.5,8.740789,220.883332,14.23804,35.7359,6.69955,3.501367,2.063714,2.246994,2.917118,6.410894,32.56771,2166.701699,23.5166,3366.07,1,29.5889,2735.739995,6.31751,22489.2,112.3025,2.590338,619.367228,0.070291,0.000931,2.70102,0.727617,620.111688,0.001815,112.402,0.001187,214.94,14.24469,5252.024745,10.863067,322.387247,2015-11-27 10:00:00
3.672756,66.830001,130.400199,481.725003,1.788625,135.175667,9.680481,1.390052,1.793333,1.047563,1.845046,2,77.57971,1.845928,0.377223,1558.985,1,1.410801,6.902376,3.826169,1,0.0027778781,66.672434,10.845763,18153.2,1.994938,1.335911,927,1.02856,0.024598,712.764394,6.39308,3093.30666,531.249705,1,0.999988,104.08089774,25.50125,177.588752,7.039861,45.36273,108.217,14.754725,7.829532,14.9985,21.07972,0.943916,2.1422,0.665166,0.665166,2.400975,0.665166,3.808564,0.665166,39.5253,7642.6275,7.626458,205.884336,7.750576,21.90968,7.196434,55.495238,294.353103,13744.316667,3.885995,0.665166,66.73201,1089.46,29968.5,132.7024,0.665166,118.7294,0.709874,122.7576,102.0519,73.79085,4034.502451,464.315075,900.09,1151.546665,0.30465,0.82363,306.982291,8154.609903,1506.908317,143.095999,86.080002,14.353688,3.152148,0.662726,1.382605,10.04829,20.07619,3268.799984,58.06392,1302.299976,1990.166667,7.994814,318.221833,0.683602,36.173175,15.323333,592.429845,16.60725,4.256927,43.80438,14.36395,199.1134,27.40093,8.695331,106.7607,1.530395,0.385023,1,3.369239,2.964225,47.16823,105.456,4.030008,5675.516738,3.642512,4.197592,114.390359,66.34374,744.380005,3.754203,8.098507,13.083638,6.096684,8.735398,1.412238,0.665166,4248,617.097494,3.275328,23125.15,8.761241,220.869998,14.36295,35.84256,6.7094,3.501133,2.06282,2.246994,2.920972,6.40108,32.67536,2160.116699,23.70776,3358.655,1,29.58516,2735.739995,6.31706,22486.366667,112.3475,2.580538,620.547344,0.071154,0.0009485,2.70102,0.728017,621.329344,0.00182,112.762375,0.0012,215.067,14.36488,5253.075255,10.3157,322.322775,2015-11-28 10:00:00
3.672746,66.830001,130.411999,481.725003,1.788625,135.175667,9.683808,1.390144,1.793333,1.047563,1.845711,2,77.60616,1.846478,0.377218,1555.275,1,1.412041,6.905312,3.828617,1,0.0028140319,66.752017,10.845763,18215.225,1.995459,1.336487,926.88275,1.029279,0.024602,712.789294,6.394042,3102.559993,531.466025,1,0.999988,104.08089774,25.50776,177.693752,7.041894,45.36109,108.197,14.764725,7.829504,15.0015,21.08966,0.943916,2.1422,0.665178,0.665178,2.4011,0.665178,3.815263,0.665178,39.45579,7570.7675,7.628314,205.952336,7.750586,21.91862,7.197363,55.571238,294.397803,13772.433333,3.886871,0.665178,66.7777,1104.309967,29968.5,132.6922,0.665178,118.7744,0.709742,122.7634,102.0496,74.66835,4039.137451,464.713256,899.91,1153.509998,0.304654,0.823963,307.124791,8162.379903,1507.90165,143.175199,86.080002,14.38585,3.153251,0.663176,1.380405,10.0508,20.07095,3271.614984,58.09654,1302.897476,1990.166667,7.984973,318.671667,0.683738,36.186213,15.3315,591.390745,16.61699,4.263189,43.80438,14.38968,199.1354,27.40986,8.700617,106.6355,1.530395,0.385002,1,3.371032,2.964225,47.18472,105.4708,4.031208,5672.640072,3.64238,4.199441,114.464359,66.41083,744.791505,3.754149,8.096887,13.079213,6.09975,8.735526,1.412984,0.665178,4248,617.055619,3.275328,23151.075,8.747833,220.869998,14.38868,35.86269,6.7143,3.501133,2.063345,2.246994,2.925403,6.403667,32.70562,2162.263366,23.66147,3357.031667,1,29.60817,2735.739995,6.32087,22494.466667,112.3475,2.580538,620.457144,0.071154,0.0009485,2.70102,0.728017,621.255544,0.00182,112.798875,0.0012,215.1092,14.3906,5253.075255,10.3157,322.387247,2015-11-29 10:00:00
3.67319,66.945,130.409499,481.955003,1.788875,135.199,9.676671,1.390755,1.793333,1.047688,1.846495,2,77.55911,1.846853,0.37711,1552.005,1,1.411793,6.901778,3.846405,1,0.0026825905,66.799917,10.841563,18178.55,1.994166,1.337159,926.75,1.03001,0.024602,712.838894,6.39407,3101.88166,531.257505,1,0.9997,104.11485936,25.52162,177.721252,7.044864,45.33739,108.27264,14.7736,7.829716,14.9985,21.08178,0.944224,2.142633,0.665037,0.665037,2.40145,0.665037,3.808708,0.665037,39.46076,7537.34,7.625408,205.901836,7.750636,21.91028,7.201508,55.544263,294.506003,13778.583333,3.884936,0.665037,66.83371,1105.253301,29990.5,132.738,0.665037,118.9989,0.70982,122.784999,102.0424,74.66835,4041.804951,464.443256,900.09,1153.989998,0.30473,0.824652,306.948191,8156.339903,1507.77165,143.141599,86.080002,14.402413,3.154214,0.663585,1.396701,10.054953,20.05452,3270.139984,58.08436,1301.954976,1990.166667,7.988144,317.134,0.683602,36.204325,15.333333,599.754625,16.62276,4.26705,43.79562,14.38839,198.8827,27.39959,8.703298,106.7173,1.530695,0.385007,1,3.371809,2.9626,47.19287,105.4349,4.031762,5676.906738,3.642839,4.201996,114.510259,66.52571,744.012005,3.754477,8.098507,13.08402,6.096714,8.73641,1.413965,0.665037,4248,621.097494,3.275328,23163.35,8.750844,220.909998,14.38769,35.8937,6.71925,3.5018,2.06328,2.246994,2.924175,6.401166,32.67849,2160.610033,23.71844,3354.858333,1,29.59717,2735.739995,6.320536,22482.566667,112.3475,2.590338,620.468544,0.071214,0.0009485,2.70102,0.728017,621.268344,0.00182,112.678875,0.0012,215.138,14.39895,5252.024745,10.380188,322.387247,2015-11-30 10:00:00
3.67303,66.759998,130.529901,482.5825,1.788725,135.285665,9.67042,1.383399,1.793333,1.047688,1.849683,2,78.54607,1.850003,0.37711,1550.025025,1,1.4104,6.90796,3.864655,1,0.0026439359,66.174166,10.874563,18130.75,1.995538,1.335551,927.25,1.028804,0.024602,711.886997,6.39524,3127.631637,531.362998,1,0.999863,104.323591005,25.56387,177.70125,7.056539,45.33458,108.29794,14.7856,7.8306,14.9985,21.06716,0.946117,2.144933,0.663972,0.663972,2.3975,0.663972,3.80608,0.663972,39.46414,7661.2338,7.61383,205.901836,7.753206,21.91328,7.21636,55.610125,294.231,13825.75,3.8771,0.663972,66.615989,1090,29998,132.809001,0.663972,119.451,0.70931,123.0436,102.1784,74.66835,4023.974976,465.660575,899.91,1158.523324,0.304733,0.824652,307.494992,8166.225098,1507.27165,143.286999,86.080002,14.443375,3.155569,0.664137,1.370538,10.06947,19.96477,3265.549967,58.21256,1298.5,1988.5,7.98446,315.75,0.683738,36.385276,15.303333,588.122999,16.58406,4.25779,43.80438,14.44534,199.078001,27.75082,8.695139,106.704301,1.51834,0.385028,1,3.37123,2.95525,47.1474,105.507,4.038403,5678.5,3.6419,4.21585,114.595539,66.45546,745.31,3.753017,8.080461,12.798738,6.094463,8.724473,1.411514,0.663972,4248,610.592503,3.275328,23132.313,8.739888,220.886665,14.44234,35.8338,6.71925,3.5014,2.06503,2.246994,2.915345,6.40389,32.6758,2163.75,23.87192,3353.333333,1,29.61456,2741.464966,6.31696,22508.333333,112.2025,2.590338,621.795745,0.071057,0.0009395,2.70102,0.728713,622.705005,0.001845,112.952337,0.001201,214.885999,14.43328,5253.075255,10.409338,322.322775,2015-12-01 10:00:00
3.672795,66.710001,130.1381,482.835,1.788725,134.365668,9.688573,1.365265,1.793333,1.047563,1.841626,2,78.115131,1.841942,0.376817,1553.1875,1,1.407509,6.906087,3.851867,1,0.0027533494,66.567184,10.860513,18110.55,1.99349,1.335992,927.25,1.026777,0.024598,705.215694,6.3991,3122.03165,530.898904,1,0.999338,103.74414843,25.45599,177.567501,7.025831,45.2626,108.21926,14.754425,7.828963,15.0015,21.07871,0.940862,2.1294,0.663197,0.663197,2.397525,0.663197,3.78321,0.663197,39.43772,7633.439903,7.604159,205.947336,7.751814,21.89872,7.190456,55.880487,294.039899,13776.383333,3.874852,0.663197,66.50663,1100.771667,30003,132.289,0.663197,118.809201,0.710224,122.9007,102.132199,75.8649,4039.757525,462.590333,900.09,1157.37334,0.304546,0.82494,307.238389,8159.835098,1507.313325,143.051199,86.080002,14.43055,3.152054,0.662729,1.390128,10.043001,19.88448,3265.688366,57.81685,1301.399976,1992.833333,7.978446,307.55075,0.683602,36.310175,15.34,593.218123,16.53299,4.233058,43.80438,14.42394,198.907901,27.78843,8.644661,106.477801,1.498307,0.385079,1,3.370585,2.9603,47.16056,105.4257,4.030368,5687.775059,3.640543,4.204264,114.350219,66.57993,744.816255,3.752316,8.110022,12.39425,6.090888,8.693999,1.407446,0.663197,4206.5,612.157503,3.274673,23102.5,8.73763,221.141002,14.42464,35.7964,6.71925,3.501433,2.060595,2.249844,2.894537,6.39596,32.64864,2161.066699,23.90461,3345.803333,1,29.61217,2752.714966,6.320517,22491.15,112.11125,2.659538,618.958055,0.0708045,0.0009375,2.70102,0.727372,619.691735,0.001856,112.390287,0.001197,215.084,14.43845,5253.075255,10.421863,322.387247,2015-12-02 10:00:00
3.67246,66.955002,130.2602,483.102498,1.788675,135.046001,9.688316,1.369452,1.79,1.047463,1.843121,2,78.26081,1.843902,0.376801,1562.857512,1,1.411124,6.904212,3.842184,1,0.002779685,66.575533,10.835488,18128.85,1.992523,1.334971,927.75,1.020672,0.024598,704.117599,6.396924,3145.381634,531.2071,1,1.000025,103.92343932,25.47677,177.648751,7.03257,45.3302,108.3266,14.756575,7.826929,14.9985,21.09853,0.942488,2.1343,0.668982,0.668982,2.395175,0.668982,3.788869,0.668982,39.54352,7745.154903,7.606386,206.107669,7.750771,21.9032,7.197091,56.064062,292.764102,13787.8,3.879854,0.668982,66.564321,1088.424988,30000.5,132.34,0.668982,119.598869,0.709342,123.196101,102.1704,75.8051,4048.5425,463.489185,900.09,1161.728348,0.304514,0.824327,307.636888,8155.987598,1507.543325,143.2108,84.580002,14.371225,3.152369,0.662805,1.382826,10.05076,19.8343,3242.195033,58.03064,1299.757525,1988.166667,7.98118,306.163333,0.683602,36.26575,15.36,594.985096,16.56995,4.244014,43.79562,14.37082,199.1239,27.93769,8.660672,106.5504,1.506062,0.385038,1,3.369434,2.963975,47.19223,105.4343,4.031516,5717.22502,3.639914,4.204686,114.587721,67.21477,745.40113,3.752163,8.044768,12.242563,6.091931,8.683248,1.41115,0.668982,4145,601.613333,3.275328,23115.2,8.743503,221.164335,14.37082,35.81487,6.73895,3.501233,2.062555,2.245694,2.891228,6.380427,32.79882,2160.463366,23.51154,3335.025,1,29.62089,2752.964966,6.320514,22497.166667,111.836249,2.590338,620.040426,0.071473,0.0009495,2.70102,0.728197,620.786746,0.001902,112.701549,0.001201,215.076,14.37505,5253.075255,10.506463,322.322775,2015-12-03 10:00:00
3.672847,66.980002,127.822,483.934998,1.788775,134.989332,9.701177,1.363081,1.79,1.047713,1.801931,2,77.28788,1.799834,0.377007,1568.18,1,1.389383,6.859918,3.777403,1,0.0027698146,66.623618,10.665713,18114.9,1.979331,1.335346,927.5,1.000018,0.024598,701.713001,6.398396,3143.46,527.725199,1,0.991413,100.887292545,24.90567,177.347501,6.867398,45.02283,106.40012,14.533725,7.829242,14.9985,20.94085,0.914953,2.124833,0.660488,0.660488,2.392675,0.660488,3.775521,0.660488,39.29734,7618.965098,7.555723,205.995502,7.750308,21.958125,7.027981,55.676137,288.162901,13768.066667,3.854987,0.660488,66.70843,1102.311659,29995.5,130.572001,0.660488,118.3915,0.709004,122.7433,102.13,75.732051,3979.227451,443.145929,900.09,1160.148324,0.303941,0.823663,303.214288,8160.864951,1506.433333,141.2192,84.651538,14.370713,3.085267,0.65283,1.370935,9.91057,19.7022,3226.284984,56.61846,1297.412517,1988,7.929996,306.10425,0.683738,36.292462,15.333333,590.175003,16.67295,4.217674,43.79562,14.26527,197.604501,27.73224,8.525109,105.9578,1.497123,0.382332,1,3.341934,2.9304,47.0731,105.46984,3.97666,5738.061745,3.639444,4.110673,111.95856,67.447789,738.701875,3.751693,8.07888,12.30495,6.034515,8.528406,1.398287,0.660488,4108.4375,607.132497,3.274673,22754.875,8.672504,221.012668,14.26697,35.85834,6.7488,3.5015,2.021678,2.246194,2.882967,6.335699,32.49859,2136.441667,23.06021,3317.131667,1,29.40815,2752.714966,6.320495,22480.9,111.911249,2.590338,604.85966,0.0710245,0.0009445,2.70102,0.724819,604.16416,0.001866,109.971838,0.00118,215.081,14.37062,5253.075255,10.573313,322.387247,2015-12-04 10:00:00
3.673052,66.879999,127.3001,484.572499,1.788825,134.982664,9.709787,1.362516,1.793333,1.047688,1.805779,2,78.347621,1.80528,0.37716,1558.565,1,1.400124,6.908131,3.764041,1,0.002758187,66.723234,10.815813,18114.3,1.994284,1.335826,928,1.000108,0.024598,701.706304,6.40019,3181.26165,531.542995,1,0.999638,101.33640189,24.92702,177.596248,6.880233,45.28602,107.41572,14.510375,7.827343,15.0015,21.02074,0.919026,2.1252,0.661737,0.661737,2.384675,0.661737,3.776574,0.661737,39.7575,7746.95,7.608795,205.908836,7.750023,21.90561,7.043267,56.110712,288.003901,13830.25,3.830278,0.661737,66.668481,1104.008325,29995,130.414,0.661737,119.47046,0.709548,123.138,102.206299,75.888851,4057.227549,450.890427,900.09,1160.510007,0.303822,0.824907,307.205988,8153.880098,1506.70165,143.199901,84.66847,14.360225,3.089867,0.651789,1.385124,9.923244,19.84994,3252.793317,56.64765,1271.442512,1994.166667,7.934461,300.209,0.683738,36.066763,15.326667,595.550614,16.64403,4.204209,43.80438,14.35668,199.023101,27.91933,8.529649,105.367199,1.48187,0.382751,1,3.366066,2.9807,47.05449,105.385701,3.974154,5738.838385,3.641659,4.130127,112.17018,68.03159,745.329255,3.752601,8.028554,12.131375,6.08932,8.512436,1.399821,0.661737,4116.5,612.467497,3.274673,22695.75,8.678173,221.022668,14.35518,35.81556,6.75865,3.501667,2.028831,2.245997,2.890357,6.377186,32.75203,2158.994984,23.64511,3315.781667,1,29.60724,2752.714966,6.320421,22482.4,111.723749,2.633492,607.532285,0.068821,0.00092,2.70102,0.721214,608.027745,0.001866,110.50715,0.001136,215.092,14.36308,5253.075255,10.607075,322.387247,2015-12-05 10:00:00
3.673061,66.879999,126.4787,484.532499,1.788825,134.982664,9.711721,1.36256,1.793333,1.047263,1.797251,2,78.046881,1.798437,0.377178,1542.705,1,1.391633,6.880102,3.75383,1,0.0025680864,66.747667,10.815813,17928.325,1.984143,1.336073,928,0.996523,0.024602,701.369504,6.400502,3168.64665,529.532495,1,0.999638,101.33640189,24.83255,177.596248,6.854361,45.11202,107.25192,14.363975,7.826905,15.0015,20.93044,0.919026,2.1252,0.661737,0.661737,2.383525,0.661737,3.760876,0.661737,39.7635,7675.17,7.578989,204.581836,7.750052,21.82025,7.016316,55.80465,287.270601,13833.416667,3.823347,0.661737,66.693891,1100.328325,29993.5,129.846,0.661737,118.94036,0.709566,123.0607,102.205899,75.890851,4015.350049,447.752927,900.09,1159.250007,0.303755,0.815852,305.896488,8077.465098,1496.664984,142.619501,84.651538,14.36525,3.109021,0.636992,1.375766,9.900198,19.77322,3223.083317,56.41636,1255.995012,1993.166667,7.882485,296.99075,0.683738,36.022713,15.313333,593.372614,16.66516,4.19965,43.79562,14.3607,198.192201,27.80213,8.509183,104.692699,1.48187,0.382699,1,3.353128,2.9807,47.04004,104.996501,3.964364,5713.046719,3.641558,4.116225,111.74058,68.01493,741.53388,3.752632,8.026948,12.146215,6.05829,8.486504,1.397619,0.661737,4115,611.217497,3.274673,22492.85,8.606928,221.022668,14.3592,35.80382,6.7636,3.501667,2.023219,2.241297,2.890658,6.350008,32.72487,2144.919984,23.57925,3292.158333,1,29.48582,2752.964966,6.320468,22335.4,111.548749,2.633492,603.740685,0.068821,0.00092,2.70102,0.721214,604.229545,0.001766,109.77265,0.001136,215.072,14.3671,5253.075255,10.588813,322.322775,2015-12-06 10:00:00
3.67363,66.814999,126.6769,484.622499,1.78915,135.015998,9.699583,1.362539,1.793333,1.047463,1.798015,2,78.432311,1.800164,0.377344,1559.425,1,1.398163,6.91144,3.754546,1,0.0025344816,66.711551,10.823413,18080,1.995525,1.336757,928,0.997101,0.024598,701.289004,6.40316,3183.419984,532.043995,1,1.000025,101.36507079,24.84772,177.628748,6.85987,45.33114,107.25128,14.3847,7.828503,14.9985,21.0295,0.919286,2.1257,0.662074,0.662074,2.383975,0.662074,3.78024,0.662074,39.76936,7746.025,7.61488,206.120002,7.750123,21.92112,7.023975,56.073025,287.386301,13827.1,3.822875,0.662074,66.672111,1094.566659,29993.5,129.87,0.662074,119.46068,0.709676,123.1849,102.239499,75.890851,4059.625049,447.752927,900.09,1160.11834,0.303762,0.815962,307.217988,8162.375098,1507.149984,143.288001,84.651538,14.366425,3.111289,0.637584,1.399564,9.900387,19.86202,3235.449984,56.40879,1268.675012,1993.166667,7.88647,294.9355,0.683602,36.0064,15.23,604.607994,16.65993,4.19685,43.80438,14.38004,198.902001,27.92954,8.522352,104.771899,1.48337,0.38284,1,3.36762,2.9829,47.03934,105.392001,3.960927,5760.028385,3.642041,4.12057,111.81838,67.98834,745.750005,3.753288,8.026948,12.146215,6.094625,8.491191,1.397712,0.662074,4115,617.547497,3.274673,22520.25,8.6112,221.076001,14.38154,35.78242,6.7636,3.502533,2.02439,2.241297,2.891862,6.38125,32.75642,2160.223317,23.793775,3316.583333,1,29.62174,2752.964966,6.31692,22484,111.548749,2.579792,603.013365,0.068836,0.00092,2.70102,0.721214,603.013365,0.001766,109.65865,0.001136,215.104,14.36244,5253.075255,10.67145,322.322775,2015-12-07 10:00:00
3.67295,66.64,127.2069,484.429998,1.78875,135.302666,9.70738,1.376592,1.793333,1.047313,1.803145,2,78.32865,1.80407,0.377172,1560.425,1,1.402475,6.90736,3.76436,1,0.0025233282,66.703233,10.855638,18125,1.99405,1.347711,921.5,0.999588,0.024602,705.080994,6.40423,3253.49335,531.364,1,0.999438,101.778674805,24.92804,177.698751,6.88134,45.3198,107.42222,14.410725,7.830243,14.9985,21.083,0.923037,2.1368,0.664293,0.664293,2.379675,0.664293,3.78684,0.664293,39.37602,7734.674903,7.60823,206.120002,7.750553,21.91084,7.04508,56.055975,288.592001,13822.866667,3.861697,0.664293,66.739551,1094.566659,29992.5,129.96,0.664293,119.365,0.70917,123.313701,102.1579,75.890851,4037.350025,453.48523,899.91,1169.736673,0.303916,0.815962,306.79399,8162.375098,1506.983317,143.115999,84.830002,14.482875,3.114113,0.638378,1.394263,9.92095,19.90398,3211.449984,56.73092,1290.500025,1987.166667,7.94162,303.078833,0.683602,36.202725,15.3,606.247999,16.83933,4.246934,51.50515,14.476,198.783,27.91248,8.630676,106.200801,1.505095,0.38501,1,3.36956,2.98295,47.13544,104.88612,3.98519,5762.154948,3.64111,4.13291,112.29358,68.95682,745.1425,3.751868,8.009259,12.233223,6.0889,8.532262,1.404394,0.664293,4110,613.252497,3.274673,22566.75,8.68825,221.009335,14.478,35.83858,6.7685,3.501467,2.02815,2.241297,2.90882,6.37632,32.8282,2161.316683,23.34224,3315.916667,1,29.61726,2752.964966,6.32052,22487.333333,111.546249,2.648992,604.855569,0.070033,0.0009315,2.70102,0.723067,606.543429,0.001804,109.983774,0.001159,215.144999,14.48727,5252.024745,10.7015,322.387247,2015-12-08 10:00:00
3.672764,66.610001,126.785101,484.427498,1.788725,135.285998,9.714033,1.384479,1.793333,1.047138,1.797491,2,78.23816,1.796883,0.377298,1565.985012,1,1.405798,6.90294,3.801691,1,0.0025258649,66.774483,10.884888,18200.05,1.993885,1.355171,927.5,0.993837,0.024602,705.549394,6.415854,3255.736634,531.483397,1,0.999175,101.204855745,24.82634,177.591251,6.85434,45.32008,107.2312,14.392875,7.818137,14.9985,21.08166,0.917833,2.140767,0.666084,0.666084,2.3762,0.666084,3.81066,0.666084,39.60112,7731.315098,7.604476,206.151002,7.750275,21.89814,7.015914,56.103,288.0138,13929.05,3.85763,0.666084,66.81731,1094.846659,29998,129.839,0.666084,118.922199,0.709194,122.9645,101.9861,75.875351,4046.894976,447.07652,899.91,1175.621673,0.303723,0.818282,307.488393,8161.795098,1507.279992,143.092,84.580002,14.556225,3.112198,0.637845,1.39578,9.897909,19.86452,3204.07335,56.56014,1289.449976,1995.166667,7.94176,300.606833,0.683602,36.1815,15.3,607.955702,16.96772,4.257846,51.49485,14.55818,199.0008,27.90416,8.734437,106.301401,1.502029,0.385029,1,3.369259,2.981425,47.13658,104.328899,3.984446,5762.648281,3.642074,4.120009,111.87076,69.269139,745.1125,3.752487,8.009259,12.217778,6.09083,8.509649,1.407031,0.666084,4244,611.592503,3.9225,22525.75,8.68906,220.881999,14.55788,35.95616,6.77835,3.5014,2.023785,2.241297,2.906895,6.382499,32.86742,2159.956667,23.0043,3317.98,1,29.61616,2753.964966,6.31697,22481.9,111.63,2.579792,603.949045,0.0707785,0.00093,2.70102,0.722067,604.729685,0.001827,109.601513,0.001181,215.087999,14.58527,5252.024745,10.857,322.387247,2015-12-09 10:00:00
